1,Time,Displacement,Force
,(s),(mm),(kN)
"","0.0000","0.0000","0.0000"
"","0.1000","0.0040","0.0000"
"","0.2000","0.0132","0.0001"
"","0.3000","0.0247","0.0001"
"","0.4000","0.0349","0.0001"
"","0.5000","0.0450","0.0001"
"","0.6000","0.0547","0.0001"
"","0.7000","0.0648","0.0001"
"","0.8000","0.0748","0.0001"
"","0.9000","0.0848","0.0001"
"","1.0000","0.0949","0.0001"
"","1.1000","0.1049","0.0001"
"","1.2000","0.1150","0.0001"
"","1.3000","0.1247","0.0001"
"","1.4000","0.1350","0.0002"
"","1.5000","0.1449","0.0002"
"","1.6000","0.1549","0.0002"
"","1.7000","0.1649","0.0002"
"","1.8000","0.1751","0.0002"
"","1.9000","0.1849","0.0002"
"","2.0000","0.1946","0.0002"
"","2.1000","0.2049","0.0002"
"","2.2000","0.2150","0.0002"
"","2.3000","0.2249","0.0003"
"","2.4000","0.2347","0.0003"
"","2.5000","0.2450","0.0003"
"","2.6000","0.2551","0.0003"
"","2.7000","0.2647","0.0003"
"","2.8000","0.2748","0.0003"
"","2.9000","0.2849","0.0003"
"","3.0000","0.2950","0.0004"
"","3.1000","0.3047","0.0004"
"","3.2000","0.3148","0.0004"
"","3.3000","0.3249","0.0004"
"","3.4000","0.3349","0.0004"
"","3.5000","0.3450","0.0005"
"","3.6000","0.3549","0.0005"
"","3.7000","0.3649","0.0005"
"","3.8000","0.3747","0.0005"
"","3.9000","0.3850","0.0005"
"","4.0000","0.3949","0.0005"
"","4.1000","0.4048","0.0006"
"","4.2000","0.4149","0.0006"
"","4.3000","0.4250","0.0006"
"","4.4000","0.4349","0.0006"
"","4.5000","0.4446","0.0006"
"","4.6000","0.4550","0.0007"
"","4.7000","0.4650","0.0007"
"","4.8000","0.4749","0.0007"
"","4.9000","0.4847","0.0007"
"","5.0000","0.4950","0.0007"
"","5.1000","0.5051","0.0008"
"","5.2000","0.5147","0.0008"
"","5.3000","0.5249","0.0008"
"","5.4000","0.5349","0.0008"
"","5.5000","0.5450","0.0009"
"","5.6000","0.5547","0.0009"
"","5.7000","0.5649","0.0009"
"","5.8000","0.5749","0.0009"
"","5.9000","0.5849","0.0009"
"","6.0000","0.5950","0.0010"
"","6.1000","0.6050","0.0010"
"","6.2000","0.6149","0.0010"
"","6.3000","0.6246","0.0011"
"","6.4000","0.6350","0.0011"
"","6.5000","0.6449","0.0011"
"","6.6000","0.6548","0.0011"
"","6.7000","0.6649","0.0012"
"","6.8000","0.6750","0.0012"
"","6.9000","0.6850","0.0012"
"","7.0000","0.6946","0.0013"
"","7.1000","0.7049","0.0013"
"","7.2000","0.7150","0.0013"
"","7.3000","0.7249","0.0014"
"","7.4000","0.7347","0.0014"
"","7.5000","0.7450","0.0014"
"","7.6000","0.7550","0.0015"
"","7.7000","0.7647","0.0015"
"","7.8000","0.7749","0.0015"
"","7.9000","0.7850","0.0016"
"","8.0000","0.7950","0.0016"
"","8.1000","0.8047","0.0016"
"","8.2000","0.8149","0.0017"
"","8.3000","0.8250","0.0017"
"","8.4000","0.8348","0.0018"
"","8.5000","0.8449","0.0018"
"","8.6000","0.8550","0.0019"
"","8.7000","0.8650","0.0019"
"","8.8000","0.8746","0.0019"
"","8.9000","0.8849","0.0020"
"","9.0000","0.8949","0.0020"
"","9.1000","0.9049","0.0021"
"","9.2000","0.9148","0.0021"
"","9.3000","0.9250","0.0022"
"","9.4000","0.9350","0.0022"
"","9.5000","0.9446","0.0022"
"","9.6000","0.9549","0.0023"
"","9.7000","0.9650","0.0023"
"","9.8000","0.9749","0.0024"
"","9.9000","0.9847","0.0024"
"","10.0000","0.9950","0.0025"
"","10.1000","1.0050","0.0026"
"","10.2000","1.0148","0.0026"
"","10.3000","1.0248","0.0027"
"","10.4000","1.0349","0.0027"
"","10.5000","1.0450","0.0028"
"","10.6000","1.0548","0.0028"
"","10.7000","1.0648","0.0029"
"","10.8000","1.0750","0.0030"
"","10.9000","1.0848","0.0030"
