1,Time,Displacement,Force
,(s),(mm),(kN)
"","0.0000","0.0000","0.0000"
"","0.1000","0.0039","0.0000"
"","0.2000","0.0127","0.0000"
"","0.3000","0.0243","0.0001"
"","0.4000","0.0347","0.0001"
"","0.5000","0.0448","0.0001"
"","0.6000","0.0547","0.0001"
"","0.7000","0.0644","0.0001"
"","0.8000","0.0747","0.0001"
"","0.9000","0.0847","0.0001"
"","1.0000","0.0945","0.0001"
"","1.1000","0.1045","0.0001"
"","1.2000","0.1147","0.0001"
"","1.3000","0.1249","0.0001"
"","1.4000","0.1344","0.0001"
"","1.5000","0.1446","0.0001"
"","1.6000","0.1546","0.0002"
"","1.7000","0.1648","0.0001"
"","1.8000","0.1744","0.0002"
"","1.9000","0.1846","0.0002"
"","2.0000","0.1946","0.0002"
"","2.1000","0.2046","0.0002"
"","2.2000","0.2146","0.0002"
"","2.3000","0.2246","0.0002"
"","2.4000","0.2347","0.0002"
"","2.5000","0.2445","0.0002"
"","2.6000","0.2547","0.0002"
"","2.7000","0.2646","0.0002"
"","2.8000","0.2746","0.0002"
"","2.9000","0.2846","0.0003"
"","3.0000","0.2948","0.0003"
"","3.1000","0.3046","0.0003"
"","3.2000","0.3143","0.0003"
"","3.3000","0.3247","0.0003"
"","3.4000","0.3347","0.0003"
"","3.5000","0.3445","0.0003"
"","3.6000","0.3545","0.0003"
"","3.7000","0.3647","0.0003"
"","3.8000","0.3748","0.0003"
"","3.9000","0.3844","0.0003"
"","4.0000","0.3946","0.0004"
"","4.1000","0.4046","0.0004"
"","4.2000","0.4147","0.0004"
"","4.3000","0.4244","0.0004"
"","4.4000","0.4346","0.0004"
"","4.5000","0.4446","0.0004"
"","4.6000","0.4545","0.0004"
"","4.7000","0.4645","0.0004"
"","4.8000","0.4745","0.0004"
"","4.9000","0.4846","0.0005"
"","5.0000","0.4944","0.0005"
"","5.1000","0.5047","0.0005"
"","5.2000","0.5146","0.0005"
"","5.3000","0.5246","0.0005"
"","5.4000","0.5347","0.0005"
"","5.5000","0.5447","0.0005"
"","5.6000","0.5547","0.0005"
"","5.7000","0.5643","0.0005"
"","5.8000","0.5747","0.0005"
"","5.9000","0.5846","0.0006"
"","6.0000","0.5946","0.0006"
"","6.1000","0.6045","0.0006"
"","6.2000","0.6147","0.0006"
"","6.3000","0.6249","0.0006"
"","6.4000","0.6344","0.0006"
"","6.5000","0.6446","0.0006"
"","6.6000","0.6547","0.0006"
"","6.7000","0.6648","0.0006"
"","6.8000","0.6744","0.0007"
"","6.9000","0.6847","0.0007"
"","7.0000","0.6947","0.0007"
"","7.1000","0.7047","0.0007"
"","7.2000","0.7147","0.0007"
"","7.3000","0.7247","0.0007"
"","7.4000","0.7347","0.0007"
"","7.5000","0.7444","0.0007"
"","7.6000","0.7547","0.0007"
"","7.7000","0.7647","0.0008"
"","7.8000","0.7746","0.0008"
"","7.9000","0.7846","0.0008"
"","8.0000","0.7948","0.0008"
"","8.1000","0.8047","0.0008"
"","8.2000","0.8144","0.0008"
"","8.3000","0.8246","0.0008"
"","8.4000","0.8348","0.0008"
"","8.5000","0.8445","0.0009"
"","8.6000","0.8545","0.0009"
"","8.7000","0.8646","0.0009"
"","8.8000","0.8748","0.0009"
"","8.9000","0.8844","0.0009"
"","9.0000","0.8946","0.0009"
"","9.1000","0.9047","0.0009"
"","9.2000","0.9148","0.0010"
"","9.3000","0.9245","0.0010"
"","9.4000","0.9346","0.0010"
"","9.5000","0.9446","0.0010"
"","9.6000","0.9546","0.0010"
"","9.7000","0.9646","0.0010"
"","9.8000","0.9746","0.0010"
"","9.9000","0.9847","0.0010"
"","10.0000","0.9944","0.0011"
"","10.1000","1.0047","0.0011"
"","10.2000","1.0146","0.0011"
"","10.3000","1.0246","0.0011"
"","10.4000","1.0346","0.0011"
"","10.5000","1.0448","0.0011"
"","10.6000","1.0546","0.0012"
"","10.7000","1.0643","0.0012"
"","10.8000","1.0747","0.0012"
"","10.9000","1.0848","0.0012"
