1,Time,Displacement,Force
,(s),(mm),(kN)
"","0.0000","0.0000","0.0000"
"","0.1000","0.0038","0.0000"
"","0.2000","0.0139","0.0000"
"","0.3000","0.0248","0.0000"
"","0.4000","0.0352","0.0000"
"","0.5000","0.0452","0.0001"
"","0.6000","0.0553","0.0001"
"","0.7000","0.0649","0.0001"
"","0.8000","0.0751","0.0001"
"","0.9000","0.0853","0.0001"
"","1.0000","0.0952","0.0001"
"","1.1000","0.1052","0.0001"
"","1.2000","0.1153","0.0001"
"","1.3000","0.1253","0.0001"
"","1.4000","0.1351","0.0002"
"","1.5000","0.1452","0.0002"
"","1.6000","0.1552","0.0002"
"","1.7000","0.1651","0.0002"
"","1.8000","0.1753","0.0002"
"","1.9000","0.1853","0.0002"
"","2.0000","0.1953","0.0002"
"","2.1000","0.2050","0.0003"
"","2.2000","0.2154","0.0003"
"","2.3000","0.2252","0.0003"
"","2.4000","0.2352","0.0003"
"","2.5000","0.2450","0.0003"
"","2.6000","0.2554","0.0003"
"","2.7000","0.2653","0.0004"
"","2.8000","0.2750","0.0004"
"","2.9000","0.2853","0.0004"
"","3.0000","0.2952","0.0004"
"","3.1000","0.3054","0.0004"
"","3.2000","0.3149","0.0004"
"","3.3000","0.3253","0.0005"
"","3.4000","0.3352","0.0005"
"","3.5000","0.3452","0.0005"
"","3.6000","0.3552","0.0005"
"","3.7000","0.3653","0.0005"
"","3.8000","0.3753","0.0006"
"","3.9000","0.3851","0.0006"
"","4.0000","0.3953","0.0006"
"","4.1000","0.4052","0.0006"
"","4.2000","0.4152","0.0007"
"","4.3000","0.4251","0.0007"
"","4.4000","0.4352","0.0007"
"","4.5000","0.4452","0.0007"
"","4.6000","0.4550","0.0008"
"","4.7000","0.4654","0.0008"
"","4.8000","0.4753","0.0008"
"","4.9000","0.4852","0.0008"
"","5.0000","0.4950","0.0008"
"","5.1000","0.5053","0.0009"
"","5.2000","0.5153","0.0009"
"","5.3000","0.5250","0.0009"
"","5.4000","0.5352","0.0009"
"","5.5000","0.5453","0.0010"
"","5.6000","0.5553","0.0010"
"","5.7000","0.5649","0.0010"
"","5.8000","0.5753","0.0011"
"","5.9000","0.5854","0.0011"
"","6.0000","0.5952","0.0011"
"","6.1000","0.6051","0.0011"
"","6.2000","0.6153","0.0012"
"","6.3000","0.6253","0.0012"
"","6.4000","0.6350","0.0012"
"","6.5000","0.6451","0.0013"
"","6.6000","0.6553","0.0013"
"","6.7000","0.6652","0.0013"
"","6.8000","0.6753","0.0014"
"","6.9000","0.6853","0.0014"
"","7.0000","0.6953","0.0014"
"","7.1000","0.7050","0.0015"
"","7.2000","0.7153","0.0015"
"","7.3000","0.7252","0.0015"
"","7.4000","0.7352","0.0016"
"","7.5000","0.7450","0.0016"
"","7.6000","0.7554","0.0017"
"","7.7000","0.7653","0.0017"
"","7.8000","0.7750","0.0018"
"","7.9000","0.7852","0.0018"
"","8.0000","0.7953","0.0019"
"","8.1000","0.8053","0.0019"
"","8.2000","0.8149","0.0020"
"","8.3000","0.8251","0.0020"
"","8.4000","0.8353","0.0021"
"","8.5000","0.8453","0.0021"
"","8.6000","0.8552","0.0022"
"","8.7000","0.8653","0.0023"
"","8.8000","0.8753","0.0024"
"","8.9000","0.8852","0.0025"
"","9.0000","0.8952","0.0026"
"","9.1000","0.9052","0.0027"
"","9.2000","0.9152","0.0028"
"","9.3000","0.9253","0.0029"
"","9.4000","0.9353","0.0030"
"","9.5000","0.9453","0.0031"
"","9.6000","0.9550","0.0032"
"","9.7000","0.9654","0.0033"
"","9.8000","0.9752","0.0034"
"","9.9000","0.9852","0.0035"
"","10.0000","0.9950","0.0036"
"","10.1000","1.0053","0.0038"
"","10.2000","1.0153","0.0039"
"","10.3000","1.0251","0.0040"
"","10.4000","1.0353","0.0042"
"","10.5000","1.0452","0.0043"
"","10.6000","1.0554","0.0044"
"","10.7000","1.0649","0.0046"
"","10.8000","1.0753","0.0047"
"","10.9000","1.0853","0.0049"
