1,Time,Displacement,Force
,(s),(mm),(kN)
"","0.0000","0.0000","0.0000"
"","0.1000","0.0025","0.0000"
"","0.2000","0.0144","0.0000"
"","0.3000","0.0249","0.0000"
"","0.4000","0.0351","0.0000"
"","0.5000","0.0453","0.0000"
"","0.6000","0.0553","0.0000"
"","0.7000","0.0650","0.0001"
"","0.8000","0.0753","0.0001"
"","0.9000","0.0853","0.0001"
"","1.0000","0.0952","0.0001"
"","1.1000","0.1050","0.0001"
"","1.2000","0.1153","0.0001"
"","1.3000","0.1253","0.0001"
"","1.4000","0.1351","0.0001"
"","1.5000","0.1452","0.0001"
"","1.6000","0.1554","0.0001"
"","1.7000","0.1653","0.0002"
"","1.8000","0.1750","0.0002"
"","1.9000","0.1852","0.0002"
"","2.0000","0.1953","0.0002"
"","2.1000","0.2052","0.0002"
"","2.2000","0.2151","0.0002"
"","2.3000","0.2252","0.0002"
"","2.4000","0.2353","0.0003"
"","2.5000","0.2450","0.0003"
"","2.6000","0.2551","0.0003"
"","2.7000","0.2652","0.0003"
"","2.8000","0.2752","0.0003"
"","2.9000","0.2853","0.0003"
"","3.0000","0.2953","0.0003"
"","3.1000","0.3053","0.0004"
"","3.2000","0.3150","0.0004"
"","3.3000","0.3253","0.0004"
"","3.4000","0.3352","0.0004"
"","3.5000","0.3452","0.0004"
"","3.6000","0.3550","0.0004"
"","3.7000","0.3654","0.0005"
"","3.8000","0.3754","0.0004"
"","3.9000","0.3851","0.0005"
"","4.0000","0.3952","0.0005"
"","4.1000","0.4053","0.0005"
"","4.2000","0.4154","0.0005"
"","4.3000","0.4250","0.0005"
"","4.4000","0.4351","0.0006"
"","4.5000","0.4453","0.0005"
"","4.6000","0.4553","0.0006"
"","4.7000","0.4652","0.0006"
"","4.8000","0.4753","0.0006"
"","4.9000","0.4853","0.0006"
"","5.0000","0.4952","0.0006"
"","5.1000","0.5052","0.0006"
"","5.2000","0.5152","0.0006"
"","5.3000","0.5252","0.0007"
"","5.4000","0.5353","0.0007"
"","5.5000","0.5453","0.0007"
"","5.6000","0.5553","0.0007"
"","5.7000","0.5650","0.0007"
"","5.8000","0.5754","0.0008"
"","5.9000","0.5853","0.0008"
"","6.0000","0.5952","0.0008"
"","6.1000","0.6050","0.0008"
"","6.2000","0.6153","0.0008"
"","6.3000","0.6254","0.0009"
"","6.4000","0.6350","0.0009"
"","6.5000","0.6453","0.0009"
"","6.6000","0.6553","0.0009"
"","6.7000","0.6654","0.0009"
"","6.8000","0.6750","0.0009"
"","6.9000","0.6853","0.0010"
"","7.0000","0.6953","0.0010"
"","7.1000","0.7052","0.0010"
"","7.2000","0.7153","0.0010"
"","7.3000","0.7253","0.0011"
"","7.4000","0.7353","0.0011"
"","7.5000","0.7450","0.0011"
"","7.6000","0.7553","0.0011"
"","7.7000","0.7652","0.0011"
"","7.8000","0.7751","0.0011"
"","7.9000","0.7852","0.0011"
"","8.0000","0.7954","0.0012"
"","8.1000","0.8052","0.0012"
"","8.2000","0.8149","0.0012"
"","8.3000","0.8253","0.0012"
"","8.4000","0.8353","0.0013"
"","8.5000","0.8452","0.0013"
"","8.6000","0.8550","0.0013"
"","8.7000","0.8653","0.0013"
"","8.8000","0.8754","0.0013"
"","8.9000","0.8851","0.0014"
"","9.0000","0.8952","0.0014"
"","9.1000","0.9053","0.0014"
"","9.2000","0.9153","0.0014"
"","9.3000","0.9250","0.0015"
"","9.4000","0.9352","0.0015"
"","9.5000","0.9454","0.0015"
"","9.6000","0.9552","0.0016"
"","9.7000","0.9652","0.0016"
"","9.8000","0.9753","0.0016"
"","9.9000","0.9853","0.0017"
"","10.0000","0.9949","0.0017"
"","10.1000","1.0053","0.0017"
"","10.2000","1.0153","0.0017"
"","10.3000","1.0252","0.0018"
"","10.4000","1.0351","0.0018"
"","10.5000","1.0453","0.0018"
"","10.6000","1.0553","0.0018"
"","10.7000","1.0650","0.0019"
"","10.8000","1.0753","0.0019"
"","10.9000","1.0853","0.0019"
